2000,12,32,578.438,663.562
2000,12,64,576.59,656.095
2000,12,128,429.536,513.639
2000,14,16,496.838,582.703
2000,14,32,571.528,658.093
2000,14,64,531.566,615.498
2000,14,128,422.937,513.159
2000,16,16,500.133,593.552
2000,16,32,563.192,654.757
2000,16,64,464.682,555.574
2000,16,128,429.002,520.541
4000,1,16,24530.4,24593.9
4000,1,32,24117.7,24180.8
4000,1,64,23987.1,24063
4000,1,128,23889.6,23952.8
4000,2,16,16676.4,16741.1
4000,2,32,16407.5,16468.2
4000,2,64,16255.2,16319.8
4000,2,128,16174,16234.1
4000,4,16,10189.1,10252.6
4000,4,32,10203.9,10266.2
4000,4,64,10341.1,10414.3
4000,4,128,10666.5,10728.4
4000,6,16,7730.4,7794.16
4000,6,32,7998.93,8062.6
4000,6,64,8418.62,8481.33
4000,6,128,9025.42,9089.35
4000,8,16,6581.91,6647.38
4000,8,32,7081.47,7148.56
4000,8,64,7745.58,7811.57
4000,8,128,8423.53,8489.76
4000,10,16,5961.57,6030.83
4000,10,32,6648.85,6718.06
4000,10,64,7468.79,7537.76
4000,10,128,7977.97,8046.73
4000,12,16,5195.86,5269.04
4000,12,32,6187.12,6257.04
4000,12,64,7111.28,7193.22
4000,12,128,7154.32,7225.28
4000,14,16,4945.56,5037.67
4000,14,32,5988.79,6081.69
4000,14,64,6885.95,6971.81
4000,14,128,6205.55,6295.67
4000,16,16,4913.39,5000.34
4000,16,32,5970.6,6059
4000,16,64,6685.74,6775.35
4000,16,128,5226.48,5319.14
6000,1,16,81742.2,81805
6000,1,32,79932.6,79995.9
6000,1,64,78927.2,78990.8
6000,1,128,78416.3,78479.9
6000,2,16,55247.9,55311.2
6000,2,32,53836.8,53901
6000,2,64,53448.9,53513
6000,2,128,53864,53927.7
6000,4,16,33239.2,33301.5
6000,4,32,32686.4,32748.4
6000,4,64,33511.5,33574.2
6000,4,128,35689,35751.4
6000,6,16,24813.4,24877.3
6000,6,32,24884.6,24949.7
6000,6,64,26718.9,26782.6
6000,6,128,30739.8,30804.6
6000,8,16,20696.6,20763.6
6000,8,32,21384,21458.2
6000,8,64,24283.3,24348.9
6000,8,128,29122.1,29187.4
6000,10,16,18378.4,18448.1
6000,10,32,19667.9,19737.8
6000,10,64,23421.2,23489
6000,10,128,28220.3,28288.1
6000,12,16,16212.1,16285.1
6000,12,32,18148.4,18222.3
6000,12,64,21944.2,22018.3
6000,12,128,25071,25142.9
6000,14,16,15018.4,15103.7
6000,14,32,17152.6,17242.7
6000,14,64,21156.2,21257.9
6000,14,128,23930.3,24019.6
6000,16,16,14507.3,14587.2
6000,16,32,16929.7,17019.2
6000,16,64,20939.9,21037.8
6000,16,128,22419.5,22503.3
8000,1,1,16,213877,213941
8000,1,1,32,208036,208099
8000,1,1,64,205186,205249
8000,1,1,128,203787,203850
8000,1,2,16,143868,143933
8000,1,2,32,140048,140112
8000,1,2,64,138624,138689
8000,1,2,128,137841,137906
8000,1,4,16,85738.7,85801.5
8000,1,4,32,84339.6,84402.6
8000,1,4,64,86073.1,86135.3
8000,1,4,128,90814.7,90876.2
8000,1,6,16,63450.7,63538.5
8000,1,6,32,63996.5,64060.6
8000,1,6,64,68447.2,68511.5
8000,1,6,128,77057.7,77121.5
8000,1,8,16,52711.2,52777.7
8000,1,8,32,55197,55263.1
8000,1,8,64,61776.9,61842.8
8000,1,8,128,71635.5,71701.6
8000,1,10,16,46745.9,46813.2
8000,1,10,32,50872.5,50941.7
8000,1,10,64,58958.5,59028
8000,1,10,128,68937.8,69005.9
8000,1,12,16,39894.4,39966.7
8000,1,12,32,44188.6,44262.1
8000,1,12,64,52233.8,52306.1
8000,1,12,128,60581.8,60653.3
8000,1,14,16,36082.6,36167.9
8000,1,14,32,40920.4,40996.9
8000,1,14,64,49924.6,50008.6
8000,1,14,128,58834.4,58914.2
8000,1,16,16,34280.7,34368.9
8000,1,16,32,40038.2,40134.3
8000,1,16,64,49929.2,50010.7
8000,1,16,128,58356.1,58448.7
12000,1,16,8,103167,103260
12000,1,16,16,106557,106648
12000,1,16,32,121815,121913
12000,1,1,8,765644,765707
12000,1,1,16,728652,728715
12000,1,1,32,710362,710425
16000,1,16,8,240796,240887
16000,1,16,16,254703,254793
16000,1,16,32,293426,293519
20000,1,16,8,451900,451988
20000,1,16,16,462810,462895
20000,1,16,32,518977,519068
